"","player_id","war7","war8","war9","war10","war11","predwar7","predwar8","predwar9","predwar10","predwar11"
"384","booneaa01",4.1,-1,1.5,-0.7,0.4,2.81977528089888,3.68501291989664,-1.28169642857143,1.23696428571429,-1.02416267942584
"396","bordepa01",-0.3,-0.4,0.1,0.3,-0.4,-0.414987080103359,-0.581696428571429,-0.663035714285714,-0.224162679425837,-0.304934210526316
"413","borgmgl01",0.8,-0.1,0.6,-1,-1,0.199709583736689,0.689148073022313,-0.380224719101123,0.185012919896641,-1.28169642857143
"422","bowala01",1.4,3.2,5.7,1.5,0.7,2.61977528089888,0.985012919896641,2.91830357142857,5.43696428571429,1.17583732057416
"438","braggda01",-1,0,1.3,-1.5,0.5,0.519775280898877,-1.41498708010336,-0.281696428571429,1.03696428571429,-1.82416267942584
"449","braunry02",2.1,1,3.8,4.4,1.2,6.88914807302231,1.81977528089888,0.585012919896641,3.51830357142857,4.13696428571429
"460","brenlbo01",3.2,-0.5,-0.6,-1,-1,3.03696428571429,2.87583732057416,-1.10493421052632,-0.902427184466019,-1.75138888888889
"469","briggda01",-0.3,-0.5,-1,-1,-1,-1.10029041626331,-0.410851926977688,-0.780224719101123,-1.41498708010336,-1.28169642857143
"476","brignre01",-0.6,-0.2,-0.1,-1,-1,-1.30029041626331,-0.710851926977688,-0.480224719101123,-0.514987080103359,-1.28169642857143
"485","brockgr01",0.5,0.8,0.4,0.6,-1,1.38501291989664,0.218303571428571,0.536964285714286,0.0758373205741626,-0.00493421052631582
"495","brohaja01",-0.6,-0.2,-0.4,-1,-1,0.499709583736689,-0.710851926977688,-0.480224719101123,-0.814987080103359,-1.28169642857143
"504","brookto01",1.9,0.3,0.3,1.1,-1.2,1.58501291989664,1.61830357142857,0.0369642857142856,-0.0241626794258374,0.495065789473684
"516","brownde02",-0.6,-1,-1,0,-1,-0.750858778625954,-0.677661596958175,-1.10029041626331,-1.11085192697769,-0.280224719101123
"524","brownem01",-1,-1,0.2,2,0,-1.10029041626331,-1.11085192697769,-1.28022471910112,-0.214987080103359,1.71830357142857
"534","bruceja01",-1.1,0.8,0.6,2.9,-1,5.22233840304182,-1.20029041626331,0.689148073022313,0.319775280898877,2.48501291989664
"544","brumlmi02",-0.2,-0.4,-0.4,-1,-1,-0.280224719101123,-0.614987080103359,-0.681696428571429,-0.663035714285714,-1.32416267942584
"552","brunato01",2.5,0.8,1.7,1.4,-0.3,1.74914122137405,2.42233840304183,0.699709583736689,1.58914807302231,1.11977528089888
"566","brunter01",-1.2,-1,-1,-1,-1,-0.214987080103359,-1.48169642857143,-1.26303571428571,-1.32416267942584,-1.60493421052632
"573","buforda01",0.9,0.5,-0.4,-1,-1,1.08914807302231,0.619775280898877,0.0850129198966408,-0.681696428571429,-1.26303571428571
"582","bulloer01",-0.2,-0.1,-1,-1,-1,-0.414987080103359,-0.481696428571429,-0.363035714285714,-1.32416267942584,-1.60493421052632
"589","bumbral01",0.4,2.9,6.1,1,1.5,2.58501291989664,0.118303571428572,2.63696428571429,5.77583732057416,0.395065789473684
"603","burkeja02",0.4,0.1,-0.5,0,-1,-1.60493421052632,0.0975728155339806,-0.651388888888889,-1.09772727272727,-0.563265306122449
"611","burnije01",3.4,1.5,2.7,0,1.1,3.11977528089888,2.98501291989664,1.21830357142857,2.43696428571429,-0.324162679425837
"625","burrepa01",1.1,1.5,2.4,-0.8,1.8,3.48914807302231,0.819775280898877,1.08501291989664,2.11830357142857,-1.06303571428571
"637","burrose01",-1,-1,-1,-0.2,-0.2,-1.07766159695817,-1.10029041626331,-1.11085192697769,-1.28022471910112,-0.614987080103359
"644","butlebi03",1.5,-0.3,-0.9,0.1,-1,3.02233840304183,1.39970958373669,-0.410851926977688,-1.18022471910112,-0.314987080103359
"654","cabelen01",2.8,-0.3,-0.3,-1.4,-0.2,2.19970958373669,2.68914807302231,-0.580224719101123,-0.714987080103359,-1.68169642857143
"669","cairomi01",-0.1,0,1.3,-0.5,0.8,0.699709583736689,-0.210851926977688,-0.280224719101123,0.885012919896641,-0.781696428571429
"686","callaal01",3.4,0.2,-1.1,-0.8,-1,3.28914807302231,3.11977528089888,-0.214987080103359,-1.38169642857143,-1.06303571428571
"696","cantujo01",-1.6,-0.9,-1,-1,-1,0.699709583736689,-1.71085192697769,-1.18022471910112,-1.41498708010336,-1.28169642857143
"704","casanra01",-0.5,-1,-1,0,-1,0.0891480730223124,-0.780224719101123,-1.41498708010336,-1.28169642857143,-0.263035714285714
"713","casilal01",2,0.6,-0.2,-1,-1,1.42233840304183,1.89970958373669,0.489148073022312,-0.480224719101123,-1.41498708010336
"722","castial01",-0.2,-0.4,0,0.7,0.5,-0.514987080103359,-0.481696428571429,-0.663035714285714,-0.324162679425837,0.0950657894736842
"734","castivi02",3.1,5.6,0.7,-0.3,1.3,3.08914807302231,2.81977528089888,5.18501291989664,0.418303571428571,-0.563035714285714
"750","cedenro01",0.8,0.2,-0.7,-0.4,-1,0.549141221374046,0.722338403041825,0.0997095837366894,-0.810851926977687,-0.680224719101123
"761","chaveen01",0.6,0.8,0.2,-1,1,1.68914807302231,0.319775280898877,0.385012919896641,-0.0816964285714285,-1.26303571428571
"774","chaveer01",5.5,4.8,2.8,2.1,0.2,5.34914122137405,5.42233840304182,4.69970958373669,2.68914807302231,1.81977528089888
"791","choosh01",1.7,3.4,4.4,0.1,3.5,5.79970958373669,1.58914807302231,3.11977528089888,3.98501291989664,-0.181696428571429
"804","claytro01",2.7,1.9,3.6,-0.4,1.6,1.42233840304183,2.59970958373669,1.78914807302231,3.31977528089888,-0.814987080103359
"821","colemvi01",1,0.8,0.2,-1.6,0.3,2.98914807302231,0.719775280898877,0.385012919896641,-0.0816964285714285,-1.86303571428571
"834","collida02",2.2,-0.7,1.6,3.1,1.3,3.19970958373669,2.08914807302231,-0.980224719101123,1.18501291989664,2.81830357142857
"850","conceda01",4.4,2.8,3.7,4.9,1.7,3.79970958373669,4.28914807302231,2.51977528089888,3.28501291989664,4.61830357142857
"869","cordoma01",2.6,0.5,0.1,-1,-1,-1.71498708010336,2.31830357142857,0.236964285714286,-0.224162679425837,-1.60493421052632
"878","corpoca01",-0.5,-1,-1,-1,-1,0.185012919896641,-0.781696428571429,-1.26303571428571,-1.32416267942584,-1.60493421052632
"884","cottohe01",0.7,0.3,0.7,-0.5,-1,0.989148073022313,0.419775280898877,-0.114987080103359,0.418303571428571,-0.763035714285714
"894","cowenal01",0.4,0.5,2.8,-0.8,0.3,1.39970958373669,0.289148073022312,0.219775280898877,2.38501291989664,-1.08169642857143
"907","cromawa01",1.6,2.1,2.7,2.2,-1,1.74914122137405,1.52233840304183,1.99970958373669,2.58914807302231,1.91977528089888
"917","cubbami01",0.1,-0.1,-1,-1,-1,-0.410851926977688,-0.180224719101123,-0.514987080103359,-1.28169642857143,-1.26303571428571
"925","curtich01",2.4,0.8,0.3,0.3,-1,1.08914807302231,2.11977528089888,0.385012919896641,0.0183035714285715,0.0369642857142856
"935","custja01",3.3,2.7,1,2.2,0.2,-0.100290416263311,3.18914807302231,2.41977528089888,0.585012919896641,1.91830357142857
"945","danieka01",-1.1,-1,-1,-1,-1,0.899709583736689,-1.21085192697769,-1.28022471910112,-1.41498708010336,-1.28169642857143
"952","daubabr01",0.1,-0.1,-1,-1,-1,-0.0816964285714285,-0.163035714285714,-0.424162679425837,-1.60493421052632,-1.30242718446602
"960","davanje02",0.6,0.8,-0.3,-1,-1,1.28501291989664,0.318303571428571,0.536964285714286,-0.624162679425837,-1.60493421052632
"968","davisbo02",-0.9,-0.3,0,-1,-1,-0.577661596958175,-1.00029041626331,-0.410851926977688,-0.280224719101123,-1.41498708010336
"976","davisch02",1.8,5.2,3,-0.1,-1,6.39970958373669,1.68914807302231,4.91977528089888,2.58501291989664,-0.381696428571428
"986","daviser01",3.2,1.1,-0.4,0.7,-0.3,2.79970958373669,3.08914807302231,0.819775280898877,-0.814987080103359,0.418303571428571
"1003","davisru01",-0.6,-0.1,-1,-1,-1,-1.18022471910112,-1.01498708010336,-0.381696428571428,-1.26303571428571,-1.32416267942584
"1011","dawsoan01",7.9,6.8,2.9,2.1,2.3,7.32233840304183,7.79970958373669,6.68914807302231,2.61977528089888,1.68501291989664
"1032","decindo01",2.8,3.9,2.6,7.6,2.3,6.69970958373669,2.68914807302231,3.61977528089888,2.18501291989664,7.31830357142857
"1047","dejesda01",2.2,1.9,1.2,1.6,1.5,2.08914807302231,1.91977528089888,1.48501291989664,0.918303571428571,1.33696428571429
"1060","dentbu01",2.3,4,1.7,-0.6,0.3,2.62233840304183,2.19970958373669,3.88914807302231,1.41977528089888,-1.01498708010336
"1072","dernibo01",-0.5,0.8,0.4,-0.8,-1,0.489148073022312,-0.780224719101123,0.385012919896641,0.118303571428572,-1.06303571428571
"1082","diazbo01",2.2,-0.1,0.9,2.3,2.4,3.31977528089888,1.78501291989664,-0.381696428571428,0.636964285714286,1.97583732057416
"1095","diazma02",1.7,0.6,-0.9,-0.8,-0.1,-1.41498708010336,1.41830357142857,0.336964285714286,-1.22416267942584,-1.40493421052632
"1106","dillast01",0.3,-0.4,-1,-1,-1,-0.880224719101123,-0.114987080103359,-0.681696428571429,-1.26303571428571,-1.32416267942584
"1114","doylede01",-0.2,0.1,-1,-1,-1,2.01830357142857,-0.463035714285714,-0.224162679425837,-1.60493421052632,-1.30242718446602
"1122","driesda01",0.6,2.6,0.4,1.9,2.1,2.02233840304183,0.499709583736689,2.48914807302231,0.119775280898877,1.48501291989664
"1137","duncash01",-0.3,-1,-1,-1,-1,-0.763035714285714,-0.624162679425837,-1.60493421052632,-1.30242718446602,-1.75138888888889
"1144","durazer01",-0.3,-1,-1,-1,-1,2.88501291989664,-0.581696428571429,-1.26303571428571,-1.32416267942584,-1.60493421052632
"1151","easleda01",5.6,1.9,4,2.7,0.5,2.89970958373669,5.48914807302231,1.61977528089888,3.58501291989664,2.41830357142857
"1168","echevan01",0.6,-1,-1,-1,-1,-0.814987080103359,0.318303571428571,-1.26303571428571,-1.32416267942584,-1.60493421052632
"1175","eckstda01",0.8,0,0.9,1.4,-1,1.41830357142857,0.536964285714286,-0.324162679425837,0.295065789473684,1.09757281553398
"1185","erstada01",6.4,0.9,2.8,2.1,0,2.79970958373669,6.28914807302231,0.619775280898877,2.38501291989664,1.81830357142857
"1199","essiaji01",0.7,1.2,0,0.2,0.1,2.19970958373669,0.589148073022312,0.919775280898877,-0.414987080103359,-0.0816964285714285
"1211","finlest01",1.5,5.7,1.5,-0.1,4.9,2.31977528089888,1.08501291989664,5.41830357142857,1.23696428571429,-0.424162679425837
"1230","fischmi01",-0.3,-0.1,0.1,-0.6,0,1.52233840304183,-0.400290416263311,-0.210851926977688,-0.180224719101123,-1.01498708010336
"1240","foleyto02",1.3,-0.2,-0.3,-0.8,-0.1,1.38914807302231,1.01977528089888,-0.614987080103359,-0.581696428571429,-1.06303571428571
"1253","foxan01",0.3,-1.3,-1.1,-1,-1,-0.214987080103359,0.0183035714285715,-1.56303571428571,-1.42416267942584,-1.60493421052632
"1262","francje02",3.1,-2.5,-1.4,-0.2,-1.1,1.32233840304183,2.99970958373669,-2.61085192697769,-1.68022471910112,-0.614987080103359
"1274","francju01",2.2,5.3,6.8,6.2,-0.3,3.38914807302231,1.91977528089888,4.88501291989664,6.51830357142857,5.93696428571429
"1297","friaspe01",-0.9,-1.8,-0.2,-1,-1,-0.180224719101123,-1.31498708010336,-2.08169642857143,-0.463035714285714,-1.32416267942584
"1306","galaran01",-0.8,-0.3,3.5,2,1.1,1.21977528089888,-1.21498708010336,-0.581696428571429,3.23696428571429,1.67583732057416
"1325","gallemi01",4.1,1.4,4.5,2.4,-0.4,0.919775280898877,3.68501291989664,1.11830357142857,4.23696428571429,2.07583732057416
"1338","gantro01",6.5,-1,3.3,3.2,0.8,3.49970958373669,6.38914807302231,-1.28022471910112,2.88501291989664,2.91830357142857
"1354","garcika01",0.1,1.1,-0.2,-1.5,-1,-0.651638530287984,0.149141221374046,1.02233840304183,-0.300290416263311,-1.61085192697769
"1364","garcino01",6.8,6.1,1.3,0.2,2.5,0.299709583736689,6.68914807302231,5.81977528089888,0.885012919896641,-0.0816964285714285
"1378","gardnbr01",4,3.4,3.4,4.9,-1,4.11977528089888,3.58501291989664,3.11830357142857,3.13696428571429,4.57583732057416
"1388","germaes01",-0.9,0.2,-0.1,0.4,-1,1.21977528089888,-1.31498708010336,-0.0816964285714285,-0.363035714285714,0.0758373205741626
"1398","gibboja01",-1.1,-1,-1,-0.5,-0.1,0.119775280898877,-1.51498708010336,-1.28169642857143,-1.26303571428571,-0.824162679425837
"1407","gilbe01",-1,0.6,1.4,0.9,-0.7,-0.950858778625954,-1.07766159695817,0.499709583736689,1.28914807302231,0.619775280898877
"1415","gimench01",0.7,-0.6,0.7,-1,-1,-0.581696428571429,0.436964285714286,-0.924162679425837,0.0950657894736842,-1.30242718446602
"1424","glaustr01",1.3,3.4,4.3,3.3,4.4,1.22233840304183,1.19970958373669,3.28914807302231,4.01977528089888,2.88501291989664
"1437","goffje01",0,-1,-1,-1,-1,-0.381696428571428,-0.263035714285714,-1.32416267942584,-1.60493421052632,-1.30242718446602
"1443","gomesjo01",1,-0.9,0.5,1.9,1.1,-1.10029041626331,0.889148073022312,-1.18022471910112,0.0850129198966408,1.61830357142857
"1456","gomezch02",-0.3,-0.2,0.3,1.3,-0.8,1.59970958373669,-0.410851926977688,-0.480224719101123,-0.114987080103359,1.01830357142857
"1472","gonzaal01",0.7,1.9,0.1,1.1,-0.9,1.22233840304183,0.599709583736689,1.78914807302231,-0.180224719101123,0.685012919896641
"1485","gonzaju03",1.7,3.8,2.7,4.9,3.9,1.14836146971202,1.74914122137405,3.72233840304182,2.59970958373669,4.78914807302231
"1502","gonzawi01",0.4,-0.4,-1,-1,-1,-1.41498708010336,0.118303571428572,-0.663035714285714,-1.32416267942584,-1.60493421052632
"1509","goodwda01",-0.9,-0.3,-1,-1,-1,-0.777661596958175,-1.00029041626331,-0.410851926977688,-1.28022471910112,-1.41498708010336
"1516","goodwto01",0.7,3,0,1.9,-0.5,0.499709583736689,0.589148073022312,2.71977528089888,-0.414987080103359,1.61830357142857
"1530","greenda03",0.2,-1,-1,-1,-1,-0.950858778625954,0.122338403041825,-1.10029041626331,-1.11085192697769,-1.28022471910112
"1536","greenkh01",-0.8,-1,-1,-1,-1,-0.610851926977688,-1.08022471910112,-1.41498708010336,-1.28169642857143,-1.26303571428571
"1543","greggto01",-0.2,-1,-0.6,-1,-0.2,-0.110851926977688,-0.480224719101123,-1.41498708010336,-0.881696428571428,-1.26303571428571
"1552","griffke01",2.5,3.8,2.8,0.6,2.5,2.38914807302231,2.21977528089888,3.38501291989664,2.51830357142857,0.336964285714286
"1571","grissma02",1.2,4.4,1.9,0.9,0.1,4.99970958373669,1.08914807302231,4.11977528089888,1.48501291989664,0.618303571428572
"1588","grossgr01",1.4,0.3,0.1,0.7,0.3,0.149141221374046,1.32233840304183,0.199709583736689,-0.0108519269776876,0.419775280898877
"1605","grubbjo01",3.1,1,0.4,-0.3,0,0.489148073022312,2.81977528089888,0.585012919896641,0.118303571428572,-0.563035714285714
"1621","guzmacr01",-1.4,-1,1.2,4.6,1.6,1.32233840304183,-1.50029041626331,-1.11085192697769,0.919775280898877,4.18501291989664
"1632","gwynnto02",-0.2,-1,-1,-1,-1,2.08914807302231,-0.480224719101123,-1.41498708010336,-1.28169642857143,-1.26303571428571
"1640","hairssc01",1,0.4,1.7,-0.8,-0.6,1.71977528089888,0.585012919896641,0.118303571428572,1.43696428571429,-1.12416267942584
"1651","hammoje01",2.2,2.2,0.7,-0.6,0.2,1.19970958373669,2.08914807302231,1.91977528089888,0.285012919896641,-0.881696428571428
"1664","hatchbi01",2,-0.8,-2.8,1.9,-1,0.389148073022312,1.71977528089888,-1.21498708010336,-3.08169642857143,1.63696428571429
"1676","hawpebr01",-0.4,-0.4,-1,-0.3,-1,0.985012919896641,-0.681696428571429,-0.663035714285714,-1.32416267942584,-0.904934210526316
"1685","heepda01",0.5,0.7,-1,0.4,0.3,-0.177661596958175,0.399709583736689,0.589148073022312,-1.28022471910112,-0.0149870801033592
"1698","hemonsc01",-0.4,-1,-1,-1,-1,0.189148073022312,-0.680224719101123,-1.41498708010336,-1.28169642857143,-1.26303571428571
"1705","hendrge01",5.8,2.6,2.8,3.9,2.7,2.42233840304183,5.69970958373669,2.48914807302231,2.51977528089888,3.48501291989664
"1723","hernaca01",0,0.9,0.4,-1,0.1,-0.610851926977688,-0.280224719101123,0.485012919896641,0.118303571428572,-1.26303571428571
"1733","hidalri01",5.7,1.1,0.6,-1,-1,-0.100290416263311,5.58914807302231,0.819775280898877,0.185012919896641,-1.28169642857143
"1742","higgibo02",3.4,1.5,0.3,2.2,-0.4,5.01977528089888,2.98501291989664,1.21830357142857,0.0369642857142856,1.87583732057416
"1753","hollato01",1.4,1.3,0.1,1.2,-1,2.19970958373669,1.28914807302231,1.01977528089888,-0.314987080103359,0.918303571428571
