player_id,end_year,g,w,l,gs,cg,sho,sv,ipouts,h,er,hr,bb,so,ibb,wp,hbp,bk,bfp,gf,r,sh,sf,tbf
foxch02,2005,61,3,4,0,0,0,4,186.0,52,29,6,47,74,4.0,7.0,2.0,0,285.0,18.0,30,5.0,6.0,225.0
larocda01,1979,232,26,31,1,0,0,73,1133.0,316,146,33,173,312,35.0,1.0,7.0,1,1595.0,164.0,158,,,1415.0
glynnry01,2005,5,0,4,3,0,0,0,51.0,24,13,5,7,15,0.0,0.0,0.0,0,82.0,2.0,16,0.0,0.0,75.0
desseel01,2005,142,18,24,77,0,0,2,1573.0,571,237,67,156,316,20.0,9.0,13.0,3,2263.0,14.0,268,21.0,10.0,2063.0
whiteri01,2003,231,15,23,0,0,0,6,897.0,290,142,33,97,213,16.0,9.0,14.0,0,1276.0,54.0,163,8.0,11.0,1146.0
florera01,2010,128,3,1,0,0,0,1,206.0,80,33,10,37,51,4.0,1.0,2.0,0,321.0,16.0,35,3.0,3.0,276.0
oquismi01,1999,28,9,10,24,0,0,0,422.0,158,84,18,64,89,5.0,2.0,2.0,0,629.0,1.0,86,,,563.0
leagubr01,2013,267,18,22,0,0,0,72,800.0,257,106,19,85,183,16.0,24.0,8.0,0,1126.0,164.0,127,14.0,3.0,1016.0
seaneru01,1998,71,5,4,0,0,0,5,212.0,64,37,7,34,79,3.0,2.0,2.0,0,307.0,20.0,40,,,271.0
broxtjo01,2014,170,11,12,0,0,0,41,480.0,139,53,12,57,129,4.0,0.0,8.0,0,664.0,77.0,60,5.0,4.0,590.0
tejermi01,2005,3,0,0,0,0,0,0,6.0,5,3,1,1,2,0.0,1.0,1.0,0,13.0,1.0,3,0.0,0.0,11.0
mclauby01,1983,16,2,4,7,0,0,0,167.0,63,32,3,22,45,3.0,0.0,2.0,0,250.0,2.0,32,,,226.0
thomsjo01,2006,103,33,35,100,4,1,0,1783.0,648,291,64,161,376,13.0,12.0,14.0,0,2532.0,1.0,325,20.0,22.0,2315.0
doteloc01,2008,134,7,7,0,0,0,19,369.0,109,60,20,63,156,10.0,10.0,9.0,0,550.0,55.0,69,5.0,1.0,472.0
lucasga01,1987,75,5,6,0,0,0,5,360.0,111,46,8,41,75,5.0,8.0,2.0,1,505.0,32.0,60,,,462.0
campbbi02,1982,156,11,11,0,0,0,24,733.0,233,106,17,105,150,23.0,15.0,1.0,1,1048.0,96.0,121,,,942.0
brazoyh01,2011,6,0,0,0,0,0,0,18.0,8,4,1,4,8,1.0,0.0,1.0,1,31.0,1.0,4,0.0,0.0,26.0
wrighja01,2005,75,18,34,67,3,2,0,1214.0,436,228,48,212,238,16.0,14.0,33.0,2,1834.0,1.0,252,14.0,10.0,1565.0
sanchje01,2004,3,0,2,3,0,0,0,43.0,18,12,4,9,8,0.0,0.0,0.0,0,68.0,0.0,12,0.0,0.0,59.0
groombu01,2001,291,13,10,0,0,0,15,686.0,237,111,14,68,166,8.0,6.0,3.0,1,972.0,68.0,124,5.0,6.0,890.0
langfri01,1985,65,14,25,43,15,2,0,975.0,383,169,47,76,104,4.0,6.0,4.0,0,1408.0,9.0,181,,,1328.0
vanpoto01,2000,73,6,9,13,0,0,2,458.0,159,83,19,76,119,5.0,11.0,3.0,3,681.0,16.0,90,4.0,3.0,595.0
farrst01,1993,216,22,16,6,1,1,79,888.0,234,76,20,115,230,16.0,6.0,14.0,0,1218.0,147.0,83,,,1089.0
osunaal01,1996,10,0,0,0,0,0,0,12.0,5,1,0,2,4,1.0,1.0,1.0,0,20.0,0.0,1,,,17.0
rayke01,2006,69,1,1,0,0,0,5,203.0,66,34,9,38,50,4.0,0.0,0.0,0,299.0,29.0,36,4.0,2.0,255.0
wagnepa01,1999,16,2,5,9,0,0,0,180.0,72,46,10,34,37,1.0,3.0,3.0,0,285.0,2.0,53,,,248.0
dennyjo01,1983,96,43,31,96,22,5,0,1973.0,628,255,34,249,405,13.0,25.0,18.0,4,2773.0,0.0,285,,,2506.0
chacigu01,2010,44,2,2,0,0,0,1,115.0,51,20,3,20,31,3.0,2.0,0.0,0,186.0,12.0,22,3.0,1.0,162.0
righeda01,1988,268,33,25,0,0,0,131,1187.0,365,133,23,161,322,16.0,11.0,5.0,7,1683.0,223.0,147,,,1517.0
hortori01,1990,32,1,1,0,0,0,1,126.0,52,23,3,22,18,7.0,1.0,1.0,1,193.0,8.0,25,,,170.0
kucekja01,1980,23,3,8,12,0,0,1,204.0,83,51,9,41,35,1.0,3.0,1.0,0,325.0,5.0,56,,,283.0
smilejo01,1995,104,42,33,103,9,3,0,2046.0,664,288,61,172,459,6.0,15.0,16.0,4,2821.0,0.0,314,,,2633.0
sosajo02,2010,60,8,5,2,0,0,2,242.0,97,52,13,41,48,10.0,6.0,0.0,0,375.0,16.0,61,4.0,3.0,327.0
bastaan01,2015,66,4,1,0,0,0,1,172.0,39,19,4,26,64,2.0,8.0,3.0,0,239.0,18.0,19,2.0,0.0,208.0
smoltjo01,1997,120,57,37,120,16,5,0,2511.0,719,299,70,238,823,24.0,40.0,11.0,2,3414.0,0.0,335,,,3165.0
harrigr02,1995,36,3,17,25,1,0,1,488.0,204,128,27,68,103,4.0,8.0,5.0,1,748.0,2.0,134,,,675.0
maddumi01,1995,179,12,12,5,0,0,13,892.0,283,121,17,82,218,19.0,16.0,6.0,2,1245.0,64.0,133,,,1157.0
lawrebr02,2007,6,1,2,6,0,0,0,87.0,43,22,4,13,18,1.0,1.0,1.0,0,139.0,0.0,22,1.0,0.0,124.0
heskejo01,1993,142,24,23,49,1,0,7,1245.0,435,188,45,165,292,18.0,26.0,3.0,2,1805.0,33.0,213,,,1637.0
plunker01,1995,225,26,15,0,0,0,24,833.0,231,90,18,132,271,13.0,21.0,6.0,0,1184.0,100.0,104,,,1046.0
deshaji01,1993,109,29,46,108,4,0,0,1952.0,617,302,72,246,348,17.0,5.0,17.0,14,2732.0,1.0,317,,,2469.0
crabtti01,2001,21,0,5,0,0,0,4,70.0,37,17,3,14,16,2.0,3.0,1.0,0,117.0,14.0,18,3.0,3.0,96.0
harderi01,2011,61,18,18,59,0,0,0,947.0,300,168,58,160,337,5.0,15.0,17.0,0,1402.0,0.0,183,13.0,10.0,1202.0
scherbi01,1988,12,0,1,0,0,0,0,32.0,15,10,2,5,6,0.0,0.0,0.0,2,51.0,1.0,10,,,46.0
morrobr01,2015,28,5,6,21,0,0,0,362.0,129,65,17,43,95,1.0,2.0,1.0,1,516.0,2.0,70,2.0,4.0,466.0
assenpa01,1995,233,15,11,0,0,0,9,586.0,184,77,16,73,181,16.0,6.0,8.0,0,829.0,67.0,79,,,748.0
jamesmi01,2002,53,1,2,0,0,0,0,148.0,55,29,7,22,36,2.0,3.0,6.0,0,224.0,17.0,33,3.0,1.0,192.0
crawfst01,1989,94,8,7,0,0,0,4,552.0,208,85,20,70,108,12.0,4.0,5.0,0,796.0,27.0,96,,,721.0
millsal01,1999,228,11,13,0,0,0,5,728.0,206,109,33,161,188,15.0,15.0,7.0,0,1074.0,65.0,114,,,906.0
havenbr01,1989,88,3,5,2,0,0,2,415.0,153,62,16,65,82,18.0,5.0,4.0,5,622.0,39.0,65,,,553.0
mortoch02,2015,49,15,21,49,0,0,0,859.0,280,134,22,98,222,8.0,10.0,31.0,1,1229.0,0.0,153,11.0,5.0,1084.0
pennybr01,2009,116,49,31,113,1,0,0,1995.0,708,321,63,220,443,6.0,19.0,22.0,1,2855.0,1.0,339,31.0,21.0,2561.0
gullibi01,1987,101,43,37,101,14,4,0,1917.0,650,278,72,157,306,26.0,8.0,6.0,2,2669.0,0.0,309,,,2506.0
manzajo01,2000,71,2,3,0,0,0,0,287.0,88,45,14,53,82,6.0,3.0,2.0,0,414.0,16.0,48,4.0,2.0,353.0
hampsju01,2012,13,0,0,0,0,0,0,30.0,6,2,0,5,4,0.0,0.0,0.0,0,37.0,1.0,4,1.0,0.0,31.0
gallayo01,2015,96,33,32,96,0,0,0,1672.0,568,229,54,188,411,3.0,23.0,8.0,0,2383.0,0.0,254,17.0,13.0,2157.0
hernali01,2005,136,53,51,136,24,5,0,2852.0,960,399,97,295,645,31.0,11.0,37.0,4,4006.0,0.0,426,46.0,25.0,3603.0
thatcjo01,2015,168,6,6,0,0,0,0,277.0,99,35,8,26,89,1.0,4.0,5.0,0,399.0,28.0,38,4.0,6.0,358.0
yorkji01,1976,3,1,0,0,0,0,0,29.0,14,6,1,4,6,0.0,2.0,1.0,0,47.0,1.0,7,,,42.0
leachte01,1990,191,25,14,15,1,1,5,1200.0,408,146,26,114,194,28.0,2.0,7.0,3,1691.0,67.0,174,,,1570.0
oconnja02,1987,29,1,1,0,0,0,2,138.0,46,22,5,23,33,4.0,3.0,0.0,0,202.0,7.0,23,,,179.0
mathegr01,1992,14,2,3,7,0,0,0,157.0,54,30,7,24,27,2.0,1.0,1.0,2,228.0,1.0,31,,,203.0
davisdo02,2008,128,41,42,128,3,2,0,2294.0,773,367,79,354,623,17.0,23.0,18.0,3,3362.0,0.0,397,48.0,16.0,2926.0
bootcch01,2009,13,0,0,0,0,0,0,44.0,16,18,1,9,13,0.0,0.0,1.0,0,70.0,3.0,18,3.0,1.0,56.0
comerst01,1984,22,4,8,20,1,0,0,352.0,146,74,11,39,39,2.0,2.0,4.0,0,530.0,0.0,80,,,487.0
youngma01,1992,107,12,33,61,8,1,0,1266.0,401,203,28,233,329,13.0,28.0,11.0,0,1871.0,6.0,234,,,1627.0
duensbr01,2015,55,4,1,0,0,0,1,146.0,46,23,5,21,24,4.0,3.0,4.0,0,209.0,9.0,24,2.0,1.0,181.0
larsoda01,1982,12,0,4,6,0,0,0,119.0,51,25,4,18,22,0.0,1.0,2.0,0,183.0,2.0,30,,,163.0
levinal01,2005,180,10,14,0,0,0,6,647.0,227,99,29,91,106,6.0,8.0,6.0,0,950.0,60.0,112,8.0,9.0,836.0
mooredo01,1984,109,9,9,0,0,0,23,494.0,171,65,10,39,107,12.0,2.0,3.0,2,687.0,52.0,73,,,645.0
clippty01,2015,216,18,11,0,0,0,20,637.0,133,59,22,78,219,4.0,8.0,9.0,0,854.0,48.0,66,5.0,5.0,757.0
geiseda01,1985,32,1,1,3,0,0,3,211.0,82,39,5,24,45,6.0,0.0,2.0,1,313.0,10.0,43,,,287.0
greinza01,2013,123,56,29,123,4,1,0,2345.0,732,309,68,200,730,2.0,27.0,20.0,0,3219.0,0.0,334,32.0,11.0,2956.0
mcmurcr01,1990,42,0,3,3,0,0,0,194.0,72,39,7,43,28,1.0,4.0,3.0,1,299.0,10.0,46,,,253.0
mathete01,1999,98,6,6,1,0,0,2,368.0,133,64,18,61,68,6.0,3.0,2.0,0,550.0,28.0,71,,,487.0
reedst01,2001,260,12,8,0,0,0,2,769.0,235,107,31,91,202,19.0,4.0,12.0,1,1089.0,64.0,117,7.0,2.0,977.0
beltrri01,2004,2,0,0,0,0,0,0,2.0,1,1,0,0,0,0.0,0.0,0.0,0,3.0,0.0,1,0.0,0.0,3.0
dempsry01,2007,226,9,20,6,0,0,87,763.0,235,116,18,128,229,14.0,13.0,10.0,1,1118.0,183.0,127,14.0,6.0,960.0
latosma01,2015,24,4,10,21,0,0,0,349.0,120,64,13,32,100,1.0,10.0,1.0,1,494.0,2.0,67,6.0,5.0,450.0
keislra01,2007,15,0,0,3,0,0,0,82.0,35,15,6,7,10,1.0,0.0,0.0,0,119.0,3.0,17,2.0,2.0,108.0
jonesji02,1993,37,14,7,29,0,0,0,537.0,182,91,19,48,90,3.0,5.0,5.0,2,754.0,4.0,98,,,701.0
macdomi01,2010,144,4,7,0,0,0,20,397.0,141,77,7,95,99,10.0,23.0,8.0,1,624.0,64.0,87,3.0,4.0,514.0
augusje01,1984,85,6,8,11,2,0,4,579.0,231,105,28,73,91,9.0,7.0,5.0,0,870.0,28.0,119,,,792.0
grosske01,1992,142,38,48,97,10,7,3,2055.0,664,299,50,280,522,29.0,16.0,15.0,8,2944.0,19.0,328,,,2649.0
elartsc01,2007,89,20,33,89,2,1,0,1476.0,523,308,103,183,268,5.0,17.0,19.0,1,2157.0,0.0,324,10.0,22.0,1923.0
tomlida01,1980,137,14,3,0,0,0,5,440.0,185,73,8,59,68,17.0,4.0,4.0,1,676.0,48.0,100,,,613.0
harvebr01,1995,72,1,5,0,0,0,51,238.0,59,22,6,18,83,2.0,0.0,0.0,1,314.0,64.0,23,,,296.0
lyonbr01,2010,278,21,20,0,0,0,51,870.0,269,105,18,97,195,24.0,10.0,6.0,1,1219.0,125.0,112,14.0,6.0,1096.0
gonzaed01,2012,33,3,5,12,0,0,0,277.0,104,56,7,37,58,4.0,5.0,6.0,0,415.0,11.0,57,3.0,3.0,366.0
masseni01,2015,79,4,2,0,0,0,0,210.0,86,42,6,33,54,3.0,6.0,7.0,0,324.0,19.0,46,1.0,6.0,277.0
michach01,2006,8,2,4,6,0,0,0,105.0,42,19,6,16,10,2.0,1.0,3.0,1,162.0,0.0,21,5.0,0.0,138.0
tillmch01,2015,31,11,11,31,0,0,0,519.0,176,96,20,64,120,1.0,4.0,5.0,0,741.0,0.0,97,3.0,8.0,661.0
floydga01,2013,96,34,41,95,2,0,0,1720.0,572,273,62,178,471,9.0,30.0,31.0,2,2430.0,1.0,288,12.0,17.0,2192.0
camacer01,1989,92,5,8,0,0,0,22,315.0,116,60,4,59,72,11.0,14.0,5.0,5,491.0,58.0,60,,,427.0
lewisri01,1998,2,0,0,1,0,0,0,14.0,8,8,2,5,4,0.0,1.0,0.0,0,25.0,0.0,8,,,20.0
chacosh01,2008,79,7,7,19,0,0,1,545.0,183,90,25,89,132,16.0,3.0,9.0,0,802.0,11.0,94,14.0,5.0,685.0
vogelry01,2006,20,0,0,0,0,0,0,114.0,44,27,2,16,27,2.0,4.0,7.0,1,178.0,7.0,27,5.0,4.0,146.0
dunnmi01,2015,72,2,5,0,0,0,0,162.0,46,27,6,29,65,1.0,2.0,2.0,0,235.0,9.0,27,0.0,1.0,203.0
swarzan01,2015,10,0,0,0,0,0,0,40.0,18,5,1,4,13,1.0,0.0,0.0,0,61.0,3.0,9,0.0,0.0,57.0
wilsotr01,1995,17,3,4,17,0,0,0,248.0,82,36,8,38,38,1.0,0.0,4.0,1,354.0,0.0,42,,,312.0
ontivst02,1994,41,6,6,13,2,0,0,400.0,111,36,7,32,69,3.0,6.0,6.0,0,535.0,13.0,42,,,497.0
aybarma01,2005,25,0,0,0,0,0,0,85.0,35,19,5,10,29,1.0,0.0,1.0,0,130.0,5.0,19,1.0,3.0,115.0
madsory01,2011,196,15,9,0,0,0,47,573.0,169,59,13,51,204,14.0,3.0,8.0,0,783.0,95.0,61,11.0,2.0,711.0
lowede01,2006,136,59,42,135,4,2,0,2478.0,884,388,74,253,484,9.0,12.0,29.0,4,3572.0,1.0,461,30.0,16.0,3244.0
slatoji01,1980,102,43,35,99,30,6,0,2052.0,704,289,70,221,280,7.0,17.0,21.0,2,2907.0,1.0,326,,,2665.0
hoffmtr01,2002,257,11,19,0,0,0,164,778.0,209,81,24,65,290,10.0,14.0,2.0,0,1047.0,220.0,97,7.0,9.0,964.0
murast01,1985,23,1,1,1,0,0,1,144.0,41,22,3,25,29,4.0,0.0,0.0,0,209.0,10.0,25,,,184.0
pricejo02,1989,121,7,16,11,0,0,5,668.0,214,105,26,96,183,15.0,5.0,2.0,4,964.0,34.0,117,,,866.0
dejeami01,2006,198,11,17,0,0,0,19,623.0,219,105,18,104,183,18.0,12.0,13.0,0,943.0,85.0,113,8.0,8.0,810.0
hillke01,1997,119,51,35,118,11,4,0,2341.0,791,349,71,311,459,17.0,21.0,16.0,4,3358.0,0.0,381,,,3031.0
ponsosi01,2007,82,24,36,79,6,2,0,1406.0,604,305,56,170,254,6.0,20.0,18.0,2,2114.0,1.0,326,12.0,11.0,1903.0
henrybu01,1999,9,2,0,6,0,0,0,102.0,38,18,3,13,21,0.0,0.0,3.0,0,150.0,0.0,19,,,134.0
nichoro02,1995,5,0,0,0,0,0,0,20.0,14,4,3,5,3,1.0,0.0,0.0,0,38.0,0.0,11,,,33.0
rzepcma01,2015,72,2,4,0,0,0,0,105.0,40,22,3,14,41,4.0,2.0,3.0,0,158.0,7.0,29,2.0,2.0,137.0
hurstbr01,1989,124,61,38,123,43,10,0,2623.0,844,336,90,257,702,15.0,22.0,6.0,4,3634.0,0.0,369,,,3371.0
petityu01,2015,90,10,7,21,2,1,1,737.0,225,100,27,52,240,8.0,4.0,2.0,0,995.0,29.0,104,4.0,9.0,928.0
pettyad01,2008,3,0,1,1,0,0,0,12.0,11,9,2,2,1,1.0,0.0,1.0,0,26.0,1.0,9,0.0,0.0,23.0
ruhleve01,1983,120,33,28,67,10,4,5,1575.0,521,187,38,109,193,13.0,1.0,11.0,3,2155.0,18.0,217,,,2035.0
cordech01,2010,9,0,1,0,0,0,0,29.0,10,7,1,5,6,0.0,1.0,1.0,0,41.0,4.0,7,1.0,2.0,32.0
smithbr01,1990,117,41,38,115,6,1,0,2116.0,680,274,58,147,423,11.0,9.0,20.0,6,2903.0,0.0,317,,,2736.0
eldreca01,2000,97,29,33,92,3,2,0,1587.0,568,311,76,255,365,3.0,23.0,19.0,1,2371.0,2.0,336,3.0,2.0,2092.0
cormirh01,2000,125,5,4,1,0,0,0,399.0,139,66,12,36,82,4.0,2.0,5.0,0,577.0,19.0,79,5.0,2.0,529.0
murrada01,1983,123,11,12,0,0,0,12,750.0,279,108,11,71,133,11.0,10.0,4.0,2,1084.0,66.0,129,,,1009.0
cuetojo01,2015,66,31,22,66,6,4,0,1367.0,363,142,43,111,418,3.0,1.0,23.0,5,1827.0,0.0,156,12.0,5.0,1676.0
sippto01,2015,60,3,4,0,0,0,0,163.0,41,12,5,15,62,1.0,4.0,1.0,0,216.0,12.0,13,2.0,1.0,197.0
coopebr01,2005,8,0,1,1,0,0,0,53.0,15,6,0,8,7,0.0,0.0,0.0,0,73.0,3.0,6,1.0,0.0,64.0
villaca01,2015,162,23,25,36,0,0,4,1178.0,369,176,49,126,352,14.0,10.0,11.0,1,1638.0,49.0,180,13.0,11.0,1477.0
coffeto01,2012,92,6,1,0,0,0,0,237.0,72,34,5,29,64,4.0,2.0,3.0,0,337.0,20.0,36,5.0,4.0,296.0
buchhcl01,2015,62,27,19,62,4,3,0,1176.0,371,163,27,113,335,2.0,12.0,16.0,0,1622.0,0.0,179,5.0,8.0,1480.0
blacktr01,2013,74,8,6,18,0,0,0,474.0,144,76,22,54,111,5.0,14.0,4.0,3,655.0,11.0,80,4.0,5.0,588.0
keougma02,1986,59,10,12,24,0,0,0,521.0,177,92,28,85,108,6.0,9.0,5.0,3,771.0,8.0,107,,,681.0
nunezvl01,2004,22,3,3,0,0,0,0,77.0,26,20,6,14,22,0.0,4.0,1.0,0,114.0,6.0,22,1.0,5.0,93.0
burnsbr01,1985,70,22,23,50,10,4,3,1032.0,336,165,33,124,257,2.0,4.0,6.0,0,1462.0,7.0,179,,,1332.0
palmeda01,1987,107,33,34,105,3,1,0,1809.0,579,269,44,277,453,21.0,23.0,15.0,2,2608.0,0.0,297,,,2316.0
santaer01,2014,126,43,45,126,5,2,0,2441.0,755,350,107,247,651,13.0,29.0,27.0,1,3389.0,0.0,379,20.0,24.0,3071.0
bedarer01,2011,54,16,16,54,0,0,0,880.0,253,111,31,119,287,0.0,10.0,9.0,0,1236.0,0.0,130,4.0,4.0,1100.0
goodedw01,1993,121,54,42,121,15,4,0,2512.0,799,339,49,257,667,13.0,19.0,22.0,8,3501.0,0.0,368,,,3222.0
reynoke01,1976,19,0,3,2,0,0,1,97.0,38,23,0,29,18,4.0,1.0,0.0,0,155.0,6.0,27,,,126.0
zieglbr01,2015,134,5,6,0,0,0,31,405.0,108,40,8,41,90,9.0,2.0,4.0,0,544.0,57.0,46,3.0,4.0,492.0
rodriri02,1999,201,11,3,0,0,0,3,563.0,194,83,22,69,120,14.0,4.0,2.0,0,804.0,34.0,85,,,733.0
mathetj01,2002,42,1,1,0,0,0,1,168.0,58,25,6,17,42,6.0,1.0,0.0,0,240.0,11.0,27,3.0,1.0,219.0
carmado01,1992,138,11,19,21,0,0,2,823.0,265,150,42,143,156,14.0,15.0,8.0,4,1226.0,27.0,167,,,1075.0
lewisco01,2011,64,26,23,64,3,1,0,1204.0,361,181,56,121,365,1.0,13.0,12.0,0,1683.0,0.0,193,8.0,9.0,1533.0
perisma01,2005,91,7,3,0,0,0,0,183.0,58,27,7,37,52,2.0,1.0,3.0,0,277.0,20.0,28,3.0,2.0,232.0
reamebr01,2006,6,0,0,0,0,0,0,22.0,11,8,2,5,6,1.0,1.0,0.0,0,37.0,5.0,8,0.0,1.0,31.0
durbich01,2008,110,13,11,19,0,0,2,664.0,220,96,27,84,132,11.0,5.0,12.0,0,950.0,20.0,105,5.0,9.0,840.0
liriafr01,2014,115,38,40,107,3,1,0,1843.0,532,284,55,306,617,9.0,39.0,18.0,3,2641.0,2.0,300,13.0,20.0,2284.0
macdobo01,1996,20,0,2,0,0,0,0,57.0,16,9,2,9,12,0.0,1.0,0.0,0,79.0,6.0,10,,,70.0
moffira01,1981,121,11,10,0,0,0,14,434.0,165,79,14,53,89,22.0,5.0,6.0,0,645.0,57.0,88,,,586.0
romose01,2015,134,6,9,0,0,0,25,346.0,94,43,12,22,130,4.0,6.0,5.0,0,460.0,49.0,44,4.0,0.0,429.0
ashbyan01,2000,125,52,43,125,14,5,0,2498.0,850,372,95,222,533,23.0,22.0,25.0,1,3519.0,0.0,417,18.0,10.0,3244.0
seleaa01,2002,127,58,33,126,7,6,0,2375.0,871,388,84,244,519,14.0,15.0,31.0,0,3433.0,0.0,410,15.0,27.0,3116.0
reardje01,1988,251,19,29,0,0,0,149,990.0,289,130,39,95,273,12.0,4.0,7.0,3,1360.0,214.0,135,,,1258.0
willsfr01,1991,72,9,6,8,0,0,0,524.0,174,89,19,73,115,9.0,5.0,3.0,0,751.0,15.0,93,,,675.0
luebbla01,2000,22,3,5,9,1,0,1,198.0,73,40,9,28,25,2.0,2.0,3.0,1,293.0,4.0,42,1.0,0.0,261.0
mahompa01,2001,148,20,9,9,0,0,0,795.0,255,151,39,158,188,18.0,10.0,4.0,0,1179.0,38.0,160,5.0,10.0,1002.0
mecirji01,2004,221,10,20,0,0,0,7,646.0,207,98,18,90,188,14.0,8.0,10.0,1,945.0,48.0,107,11.0,6.0,828.0
suttebr01,1985,259,30,32,0,0,0,125,1208.0,378,140,38,116,254,35.0,9.0,8.0,2,1667.0,217.0,155,,,1543.0
schroke01,1987,66,20,20,62,7,2,0,1079.0,402,215,63,106,148,4.0,6.0,15.0,3,1578.0,1.0,244,,,1457.0
martito02,2006,228,3,4,0,0,0,1,477.0,153,79,18,70,127,12.0,3.0,9.0,0,694.0,34.0,83,6.0,7.0,602.0
mcclubo01,1984,101,25,24,67,10,0,1,1386.0,473,223,42,198,241,10.0,10.0,11.0,14,2009.0,11.0,244,,,1800.0
halamjo01,2006,91,11,11,19,0,0,0,639.0,251,123,29,57,108,8.0,3.0,17.0,1,943.0,29.0,132,4.0,6.0,859.0
klinest01,1977,16,0,0,0,0,0,1,61.0,21,15,4,12,10,3.0,1.0,0.0,3,93.0,7.0,15,,,81.0
stricsc01,2005,5,0,0,0,0,0,0,12.0,4,3,2,0,2,0.0,0.0,0.0,0,16.0,0.0,3,0.0,0.0,16.0
bairdo01,1985,186,20,10,5,0,0,17,965.0,281,133,32,131,215,27.0,12.0,3.0,1,1346.0,69.0,145,,,1212.0
robindo01,1987,212,24,28,7,0,0,46,1184.0,360,149,24,158,307,24.0,18.0,4.0,2,1673.0,145.0,163,,,1511.0
peavyja01,2011,79,33,30,78,4,2,0,1482.0,441,210,48,151,464,7.0,14.0,14.0,3,2039.0,0.0,214,12.0,13.0,1849.0
jamesbo01,1987,223,23,23,0,0,0,66,955.0,297,127,29,108,245,20.0,15.0,14.0,5,1367.0,165.0,146,,,1245.0
clarkbr01,1990,23,2,0,0,0,0,0,89.0,28,9,1,18,11,0.0,3.0,0.0,0,125.0,7.0,9,,,107.0
frohwto01,1996,96,6,10,0,0,0,4,386.0,141,80,11,65,64,10.0,3.0,6.0,0,585.0,40.0,94,,,514.0
frankwa01,2006,11,0,0,0,0,0,0,23.0,8,6,2,6,3,2.0,0.0,0.0,0,35.0,3.0,6,0.0,2.0,27.0
rossma01,1990,12,1,0,0,0,0,0,60.0,16,9,2,8,9,3.0,1.0,0.0,0,82.0,8.0,11,,,74.0
aquinlu01,1995,116,11,18,27,0,0,2,814.0,292,121,20,95,126,8.0,10.0,12.0,1,1177.0,18.0,134,,,1070.0
gobblji01,2009,12,0,0,0,0,0,0,36.0,14,10,3,7,10,1.0,2.0,2.0,0,59.0,3.0,10,0.0,0.0,50.0
hoffmgu01,1988,79,15,12,30,1,0,0,795.0,274,126,31,86,143,12.0,9.0,7.0,2,1125.0,10.0,134,,,1032.0
affelje01,2011,268,10,8,0,0,0,7,757.0,223,82,21,104,233,11.0,19.0,13.0,0,1070.0,54.0,97,18.0,2.0,933.0
figueed01,1981,25,3,10,18,0,0,1,318.0,160,76,13,42,26,2.0,4.0,1.0,1,499.0,4.0,81,,,456.0
schulda01,1985,9,0,0,0,0,0,0,32.0,19,8,4,3,10,0.0,0.0,0.0,0,50.0,5.0,8,,,47.0
walkemi01,1996,62,1,3,0,0,0,2,217.0,85,42,12,41,33,4.0,5.0,1.0,1,341.0,24.0,48,,,299.0
gorzeto01,2014,141,11,14,26,0,0,1,850.0,266,109,34,102,263,7.0,11.0,12.0,1,1204.0,23.0,121,12.0,8.0,1070.0
kurodhi01,2014,32,11,9,32,0,0,0,597.0,191,82,20,35,146,0.0,13.0,7.0,0,820.0,0.0,91,5.0,6.0,767.0
stantmi01,1984,184,11,14,1,0,0,24,722.0,233,102,15,89,185,16.0,5.0,3.0,4,1017.0,86.0,112,,,925.0
bowiemi01,2008,55,4,5,8,0,0,0,255.0,77,40,9,37,58,0.0,0.0,3.0,0,361.0,6.0,41,5.0,5.0,311.0
blylebe01,1979,137,53,43,137,48,15,0,3040.0,919,343,72,308,755,20.0,30.0,31.0,4,4189.0,0.0,383,,,3850.0
smithza01,1993,105,39,34,102,15,8,0,2002.0,665,232,43,120,338,13.0,5.0,7.0,0,2695.0,1.0,271,,,2568.0
alfonan01,2006,191,10,6,0,0,0,0,550.0,199,89,17,76,117,12.0,6.0,4.0,0,801.0,32.0,92,13.0,5.0,703.0
daviska01,2007,11,0,1,0,0,0,0,34.0,17,7,2,8,10,2.0,0.0,0.0,0,59.0,1.0,7,0.0,1.0,50.0
terrewa01,1991,125,38,59,122,24,5,0,2368.0,876,389,79,264,321,23.0,28.0,18.0,4,3416.0,1.0,431,,,3134.0
hickeke01,1990,88,3,6,0,0,0,3,227.0,64,31,6,36,45,6.0,4.0,1.0,2,312.0,26.0,32,,,275.0
whitsed01,1986,123,35,32,98,5,2,1,1814.0,664,301,71,195,346,3.0,9.0,6.0,1,2621.0,10.0,330,,,2420.0
harrige01,1995,24,2,2,0,0,0,0,69.0,23,11,2,9,13,0.0,2.0,0.0,0,99.0,5.0,11,,,90.0
devinjo01,2011,26,1,1,0,0,0,0,69.0,18,9,0,11,20,0.0,0.0,2.0,0,100.0,3.0,9,1.0,2.0,84.0
ojedabo01,1989,102,44,34,97,17,9,0,1938.0,567,217,42,173,397,11.0,7.0,8.0,10,2639.0,1.0,252,,,2458.0
limajo01,2003,99,25,37,86,2,0,0,1511.0,614,346,102,153,273,6.0,11.0,18.0,2,2239.0,6.0,366,19.0,30.0,2019.0
meachru01,2000,5,0,0,0,0,0,0,14.0,8,6,3,2,3,0.0,0.0,0.0,0,23.0,2.0,6,0.0,0.0,21.0
